State,County,County Type,Issuer Name,Metal Level,Plan Type,Rating Area,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Unemployment numerator,Unemployment denominator,Uninsured adults numerator,Uninsured adults denominator,Uninsured children numerator,Uninsured children denominator,Primary care physicians numerator,Primary care physicians denominator,Per capita income,Median household income,Median family income,Population
IL,LIVINGSTON,Urban,Humana Insurance Company,Bronze,PPO,Rating Area 8,143.69,226.29,237.14,256.82,289.18,404.13,614.14,452.58,513.64,578.36,808.26,1228.28,596.27,657.32,722.05,951.95,739.96,801.02,865.74,1095.63,883.65,944.71,1009.43,1239.33,369.98,400.51,432.87,547.81,513.66,544.2,576.55,691.51,657.36,687.89,720.25,835.2,6300,0,12600,0,6300,12600,734,16610,1373,19863,225,8109,17,36518,23259.0,50500.0,60933.0,38950.0
IL,LIVINGSTON,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 8,130.81,205.99,215.88,233.8,263.26,367.9,559.05,411.98,467.6,526.52,735.8,1118.11,542.79,598.41,657.32,866.6,673.6,729.22,788.14,997.42,804.41,860.03,918.95,1128.23,336.8,364.61,394.07,498.71,467.61,495.42,524.88,629.52,598.42,626.23,655.69,760.32,4000,0,8000,0,6250,12500,734,16610,1373,19863,225,8109,17,36518,23259.0,50500.0,60933.0,38950.0
IL,LOGAN,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,606,12852,932,14577,136,5788,8,29245,22063.0,48999.0,63245.0,30305.0
IL,LOGAN,Urban,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,606,12852,932,14577,136,5788,8,29245,22063.0,48999.0,63245.0,30305.0
IL,LOGAN,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,606,12852,932,14577,136,5788,8,29245,22063.0,48999.0,63245.0,30305.0
IL,LOGAN,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,606,12852,932,14577,136,5788,8,29245,22063.0,48999.0,63245.0,30305.0
IL,MACON,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,2795,49961,4105,59240,502,24177,88,105801,24726.0,44337.0,57570.0,110768.0
IL,MACON,Urban,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,2795,49961,4105,59240,502,24177,88,105801,24726.0,44337.0,57570.0,110768.0
IL,MACON,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,2795,49961,4105,59240,502,24177,88,105801,24726.0,44337.0,57570.0,110768.0
IL,MACON,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,2795,49961,4105,59240,502,24177,88,105801,24726.0,44337.0,57570.0,110768.0
IL,MACOUPIN,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 11,100.71,158.6,166.21,180.01,202.69,283.25,430.43,317.2,360.02,405.38,566.5,860.86,417.9,460.72,506.09,667.21,518.62,561.43,606.79,767.92,619.32,662.15,707.51,868.63,259.31,280.71,303.39,383.96,360.02,381.42,404.11,484.66,460.73,482.14,504.82,585.38,5000,0,12700,0,6250,12700,1132,23066,1924,26603,251,10005,11,45446,23222.0,47178.0,59700.0,47765.0
IL,MACOUPIN,Rural,Coventry Health Care,Bronze,PPO,Rating Area 11,131.91,207.74,217.72,235.79,265.5,371.03,563.82,415.48,471.58,531.0,742.06,1127.64,547.4,603.5,662.92,873.97,679.31,735.42,794.83,1005.89,811.24,867.33,926.76,1137.82,339.65,367.71,397.41,502.94,471.58,499.63,529.33,634.86,603.5,631.54,661.26,766.79,5600,0,11200,0,6350,12700,1132,23066,1924,26603,251,10005,11,45446,23222.0,47178.0,59700.0,47765.0
IL,MACOUPIN,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 11,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,1132,23066,1924,26603,251,10005,11,45446,23222.0,47178.0,59700.0,47765.0
IL,MACOUPIN,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 11,116.3,183.15,191.94,207.87,234.06,327.1,497.05,366.3,415.74,468.12,654.2,994.1,482.6,532.04,584.41,770.5,598.9,648.34,700.72,886.8,715.2,764.64,817.02,1003.1,299.45,324.17,350.36,443.4,415.75,440.47,466.65,559.7,532.04,556.77,582.96,676.0,4000,0,8000,0,6250,12500,1132,23066,1924,26603,251,10005,11,45446,23222.0,47178.0,59700.0,47765.0
IL,MADISON,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 12,102.6,161.58,169.34,183.39,206.5,288.58,438.53,323.16,366.78,413.0,577.16,877.06,425.76,469.38,515.6,679.76,528.36,571.98,618.2,782.35,630.96,674.57,720.8,884.95,264.18,285.99,309.1,391.17,366.78,388.59,411.7,493.78,469.38,491.18,514.29,596.37,5000,0,12700,0,6250,12700,6080,134575,9625,161583,1290,60438,121,265428,26127.0,51941.0,64630.0,269282.0
IL,MADISON,Urban,Coventry Health Care,Bronze,PPO,Rating Area 12,114.54,180.38,189.04,204.73,230.52,322.16,489.55,360.76,409.46,461.04,644.32,979.1,475.3,524.0,575.58,758.86,589.84,638.54,690.12,873.4,704.38,753.07,804.66,987.94,294.92,319.27,345.06,436.7,409.46,433.81,459.6,551.24,524.0,548.35,574.14,665.78,5600,0,11200,0,6350,12700,6080,134575,9625,161583,1290,60438,121,265428,26127.0,51941.0,64630.0,269282.0
IL,MADISON,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 12,115.44,181.8,190.52,206.34,232.33,324.68,493.38,363.6,412.68,464.66,649.36,986.76,479.04,528.12,580.1,764.8,594.48,643.55,695.54,880.24,709.92,759.0,810.98,995.68,297.24,321.77,347.77,440.12,412.68,437.22,463.21,555.55,528.12,552.66,578.65,671.0,4000,0,8000,0,6250,12500,6080,134575,9625,161583,1290,60438,121,265428,26127.0,51941.0,64630.0,269282.0
IL,MARION,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,879,17778,1686,21557,184,8880,14,37902,20493.0,38974.0,50518.0,39437.0
IL,MARION,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,879,17778,1686,21557,184,8880,14,37902,20493.0,38974.0,50518.0,39437.0
IL,MARION,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,879,17778,1686,21557,184,8880,14,37902,20493.0,38974.0,50518.0,39437.0
IL,MARSHALL,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 7,108.81,171.35,179.58,194.48,218.99,306.04,465.05,342.7,388.96,437.98,612.08,930.1,451.51,497.77,546.79,720.89,560.31,606.57,655.6,829.7,669.13,715.39,764.41,938.51,280.15,303.28,327.8,414.85,388.97,412.1,436.61,523.66,497.78,520.91,545.42,632.47,5000,0,12700,0,6250,12700,286,5510,457,6611,81,2474,1,11730,24991.0,49116.0,64781.0,12640.0
IL,MARSHALL,Rural,Coventry Health Care,Bronze,PPO,Rating Area 7,99.84,157.22,164.78,178.46,200.94,280.82,426.73,314.45,356.92,401.88,561.64,853.46,414.29,456.76,501.72,661.48,514.14,556.6,601.55,761.31,613.98,656.44,701.4,861.16,257.07,278.3,300.77,380.65,356.9,378.14,400.62,480.5,456.75,477.98,500.46,580.33,5600,0,11200,0,6350,12700,286,5510,457,6611,81,2474,1,11730,24991.0,49116.0,64781.0,12640.0
IL,MARSHALL,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 7,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,286,5510,457,6611,81,2474,1,11730,24991.0,49116.0,64781.0,12640.0
IL,MARSHALL,Rural,Humana Insurance Company,Bronze,PPO,Rating Area 7,127.64,201.02,210.65,228.14,256.88,359.0,545.54,402.04,456.28,513.76,718.0,1091.09,529.68,583.91,641.4,845.64,657.32,711.56,769.04,973.28,784.96,839.2,896.68,1100.92,328.66,355.78,384.52,486.64,456.3,483.41,512.16,614.28,583.94,611.05,639.79,741.92,6300,0,12600,0,6300,12600,286,5510,457,6611,81,2474,1,11730,24991.0,49116.0,64781.0,12640.0
IL,MARSHALL,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 7,128.59,202.5,212.22,229.84,258.8,361.66,549.58,405.0,459.68,517.6,723.32,1099.16,533.59,588.27,646.19,851.91,662.18,716.86,774.78,980.5,790.77,845.45,903.37,1109.09,331.09,358.43,387.39,490.25,459.68,487.02,515.98,618.84,588.27,615.61,644.56,747.43,4000,0,8000,0,6250,12500,286,5510,457,6611,81,2474,1,11730,24991.0,49116.0,64781.0,12640.0
IL,MASON,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,379,6318,586,7804,88,2975,3,13715,23427.0,42461.0,51348.0,14666.0
IL,MASON,Rural,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,379,6318,586,7804,88,2975,3,13715,23427.0,42461.0,51348.0,14666.0
IL,MASON,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,379,6318,586,7804,88,2975,3,13715,23427.0,42461.0,51348.0,14666.0
IL,MASON,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,379,6318,586,7804,88,2975,3,13715,23427.0,42461.0,51348.0,14666.0
IL,MASSAC,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,403,5748,627,8199,79,3288,3,14344,20216.0,41077.0,51794.0,15429.0
IL,MASSAC,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,403,5748,627,8199,79,3288,3,14344,20216.0,41077.0,51794.0,15429.0
IL,MASSAC,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,403,5748,627,8199,79,3288,3,14344,20216.0,41077.0,51794.0,15429.0
IL,MCDONOUGH,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 7,108.81,171.35,179.58,194.48,218.99,306.04,465.05,342.7,388.96,437.98,612.08,930.1,451.51,497.77,546.79,720.89,560.31,606.57,655.6,829.7,669.13,715.39,764.41,938.51,280.15,303.28,327.8,414.85,388.97,412.1,436.61,523.66,497.78,520.91,545.42,632.47,5000,0,12700,0,6250,12700,684,13359,1446,16952,147,5378,15,30823,18344.0,33702.0,52390.0,32612.0
IL,MCDONOUGH,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 7,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,684,13359,1446,16952,147,5378,15,30823,18344.0,33702.0,52390.0,32612.0
IL,MCDONOUGH,Urban,Humana Insurance Company,Bronze,PPO,Rating Area 7,127.64,201.02,210.65,228.14,256.88,359.0,545.54,402.04,456.28,513.76,718.0,1091.09,529.68,583.91,641.4,845.64,657.32,711.56,769.04,973.28,784.96,839.2,896.68,1100.92,328.66,355.78,384.52,486.64,456.3,483.41,512.16,614.28,583.94,611.05,639.79,741.92,6300,0,12600,0,6300,12600,684,13359,1446,16952,147,5378,15,30823,18344.0,33702.0,52390.0,32612.0
IL,MCDONOUGH,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 7,128.59,202.5,212.22,229.84,258.8,361.66,549.58,405.0,459.68,517.6,723.32,1099.16,533.59,588.27,646.19,851.91,662.18,716.86,774.78,980.5,790.77,845.45,903.37,1109.09,331.09,358.43,387.39,490.25,459.68,487.02,515.98,618.84,588.27,615.61,644.56,747.43,4000,0,8000,0,6250,12500,684,13359,1446,16952,147,5378,15,30823,18344.0,33702.0,52390.0,32612.0
IL,MCHENRY,Urban,Aetna,Bronze,PPO,Rating Area 2,154.0,242.0,254.0,275.0,310.0,433.0,657.0,484.0,550.0,620.0,866.0,1314.0,638.0,704.0,774.0,1020.0,792.0,858.0,928.0,1174.0,946.0,1012.0,1082.0,1328.0,396.0,429.0,464.0,587.0,550.0,583.0,618.0,741.0,704.0,737.0,772.0,895.0,5750,0,11500,0,6350,12700,5799,165849,14036,192030,2059,78027,158,309122,31838.0,76482.0,86698.0,308760.0
IL,MCHENRY,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 2,120.69,190.06,199.18,215.72,242.9,339.45,515.83,380.12,431.44,485.8,678.9,1031.66,500.81,552.13,606.49,799.58,621.5,672.81,727.18,920.28,742.19,793.51,847.87,1040.97,310.75,336.4,363.59,460.14,431.44,457.1,484.28,580.82,552.13,577.79,604.97,701.52,5000,0,12700,0,6250,12700,5799,165849,14036,192030,2059,78027,158,309122,31838.0,76482.0,86698.0,308760.0
IL,MCHENRY,Urban,"Humana Health Plan, Inc.",Bronze,HMO,Rating Area 2,117.48,185.01,193.88,209.97,236.43,330.41,502.11,370.02,419.94,472.86,660.82,1004.22,487.5,537.41,590.34,778.3,604.98,654.9,707.82,895.78,722.46,772.38,825.3,1013.26,302.49,327.45,353.91,447.89,419.97,444.93,471.39,565.37,537.45,562.41,588.87,682.85,6300,0,12600,0,6300,12600,5799,165849,14036,192030,2059,78027,158,309122,31838.0,76482.0,86698.0,308760.0
IL,MCHENRY,Urban,Humana Insurance Company,Bronze,PPO,Rating Area 2,152.15,239.61,251.1,271.94,306.2,427.92,650.29,479.22,543.88,612.4,855.84,1300.58,631.37,696.03,764.55,1007.99,783.52,848.18,916.7,1160.14,935.67,1000.33,1068.84,1312.29,391.76,424.09,458.35,580.07,543.91,576.24,610.5,732.22,696.06,728.39,762.65,884.37,6300,0,12600,0,6300,12600,5799,165849,14036,192030,2059,78027,158,309122,31838.0,76482.0,86698.0,308760.0
IL,MCHENRY,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 2,138.3,217.79,228.24,247.19,278.33,388.96,591.05,435.58,494.38,556.66,777.92,1182.11,573.88,632.68,694.96,916.22,712.18,770.98,833.26,1054.52,850.48,909.28,971.56,1192.82,356.09,385.49,416.63,527.26,494.39,523.79,554.93,665.56,632.69,662.09,693.23,803.86,4000,0,8000,0,6250,12500,5799,165849,14036,192030,2059,78027,158,309122,31838.0,76482.0,86698.0,308760.0
IL,MCLEAN,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 8,104.96,165.29,173.22,187.6,211.24,295.2,448.6,330.58,375.2,422.48,590.41,897.2,435.53,480.15,527.44,695.38,540.5,585.12,632.4,800.33,645.46,690.07,737.36,905.3,270.25,292.56,316.2,400.16,375.21,397.52,421.15,505.13,480.16,502.48,526.12,610.08,5000,0,12700,0,6250,12700,3680,87889,6424,103721,919,39119,98,172290,28167.0,57642.0,77093.0,169572.0
IL,MCLEAN,Urban,Coventry Health Care,Bronze,PPO,Rating Area 8,146.51,230.73,241.81,261.88,294.87,412.09,626.21,461.46,523.76,589.74,824.18,1252.42,607.97,670.27,736.25,970.68,754.48,816.78,882.76,1117.19,900.99,963.29,1029.27,1263.71,377.24,408.39,441.38,558.59,523.75,554.9,587.89,705.1,670.26,701.41,734.4,851.61,5600,0,11200,0,6350,12700,3680,87889,6424,103721,919,39119,98,172290,28167.0,57642.0,77093.0,169572.0
IL,MCLEAN,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 8,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,3680,87889,6424,103721,919,39119,98,172290,28167.0,57642.0,77093.0,169572.0
IL,MCLEAN,Urban,Humana Insurance Company,Bronze,PPO,Rating Area 8,143.69,226.29,237.14,256.82,289.18,404.13,614.14,452.58,513.64,578.36,808.26,1228.28,596.27,657.32,722.05,951.95,739.96,801.02,865.74,1095.63,883.65,944.71,1009.43,1239.33,369.98,400.51,432.87,547.81,513.66,544.2,576.55,691.51,657.36,687.89,720.25,835.2,6300,0,12600,0,6300,12600,3680,87889,6424,103721,919,39119,98,172290,28167.0,57642.0,77093.0,169572.0
IL,MCLEAN,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 8,130.81,205.99,215.88,233.8,263.26,367.9,559.05,411.98,467.6,526.52,735.8,1118.11,542.79,598.41,657.32,866.6,673.6,729.22,788.14,997.42,804.41,860.03,918.95,1128.23,336.8,364.61,394.07,498.71,467.61,495.42,524.88,629.52,598.42,626.23,655.69,760.32,4000,0,8000,0,6250,12500,3680,87889,6424,103721,919,39119,98,172290,28167.0,57642.0,77093.0,169572.0
IL,MENARD,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,268,6689,466,7216,78,2816,5,12245,26281.0,56230.0,65882.0,12705.0
IL,MENARD,Rural,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,268,6689,466,7216,78,2816,5,12245,26281.0,56230.0,65882.0,12705.0
IL,MENARD,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,268,6689,466,7216,78,2816,5,12245,26281.0,56230.0,65882.0,12705.0
IL,MENARD,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,268,6689,466,7216,78,2816,5,12245,26281.0,56230.0,65882.0,12705.0
IL,MERCER,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 6,97.9,154.16,161.57,174.98,197.03,275.33,418.41,308.33,349.96,394.06,550.67,836.82,406.24,447.86,491.96,648.57,504.14,545.76,589.86,746.48,602.04,643.66,687.76,844.38,252.07,272.88,294.93,373.24,349.97,370.78,392.83,471.14,447.87,468.68,490.73,569.04,5000,0,12700,0,6250,12700,428,8103,581,8962,81,3445,3,15618,25332.0,50909.0,62025.0,16434.0
IL,MERCER,Rural,Coventry Health Care,Bronze,PPO,Rating Area 6,131.07,206.42,216.32,234.28,263.8,368.66,560.21,412.84,468.56,527.6,737.32,1120.42,543.91,599.63,658.67,868.39,674.98,730.7,789.74,999.46,806.05,861.77,920.81,1130.53,337.49,365.35,394.87,499.73,468.55,496.41,525.94,630.79,599.63,627.49,657.01,761.87,5600,0,11200,0,6350,12700,428,8103,581,8962,81,3445,3,15618,25332.0,50909.0,62025.0,16434.0
IL,MERCER,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 6,131.91,207.75,217.73,235.8,265.51,371.05,563.85,415.5,471.6,531.02,742.1,1127.7,547.41,603.52,662.93,874.02,679.33,735.44,794.85,1005.94,811.26,867.36,926.78,1137.86,339.66,367.72,397.42,502.97,471.59,499.64,529.34,634.89,603.51,631.55,661.27,766.81,3150,0,6300,0,6350,12700,428,8103,581,8962,81,3445,3,15618,25332.0,50909.0,62025.0,16434.0
